point_id,lon,lat,final_label,dryseason_blue,dryseason_green,dryseason_red,dryseason_rededge,dryseason_nir,dryseason_swir1,dryseason_swir2,ndvi_s1_land_prep_mar_apr,ndvi_s2_early_growth_may_jun,ndvi_s3_peak_growth_jun_sep,ndvi_s4_maturity_sep_oct,ndvi_s5_postharvest_dec_jan,ndvi_amplitude
61,8.572862222151144,7.739904490176144,bare_land,0.0747999995946884,0.1421999931335449,0.1379999965429306,0.1380999982357025,0.0741999968886375,0.063799999654293,0.0566000007092952,0.0696685537695884,0.0439137108623981,-0.0972722545266151,-0.1495399922132492,-0.3006597757339477,0.3703283369541168
62,8.809478467988242,7.790299977615248,bare_land,0.064249999821186,0.1156999990344047,0.1066000014543533,0.1062500029802322,0.0410000011324882,0.0436000004410743,0.0358499996364116,-0.3969410061836242,-0.193839356303215,-0.0188679285347461,-0.210144892334938,-0.4444444477558136,0.4255765080451965
63,8.73482846787789,7.764608160489431,bare_land,0.0891000032424926,0.1561000049114227,0.2110999971628189,0.3148500025272369,0.4405499994754791,0.5265499949455261,0.4643999934196472,0.1958763152360916,0.200296938419342,0.2455480843782425,0.0226912833750247,0.3521061837673187,0.3294149041175842
64,8.635205302869053,7.747450338562743,bare_land,0.0854000002145767,0.1513999998569488,0.2269999980926513,0.260699987411499,0.3089999854564667,0.4720000028610229,0.4483999907970428,-0.2190920859575271,0.0124640427529811,0.0124640427529811,-0.2835625410079956,0.1529850512742996,0.436547577381134
65,8.764113546140209,7.760655573239305,bare_land,0.138600006699562,0.210099995136261,0.2847000062465668,0.3154500126838684,0.3435499966144562,0.5109999775886536,0.4740499854087829,0.0624742694199085,0.066575102508068,0.0520996414124965,-0.0426198877394199,0.0936728864908218,0.1362927705049514
67,8.68739742087638,7.741341794630728,bare_land,0.1053000018000602,0.1668999940156936,0.2166000008583068,0.2050500065088272,0.258899986743927,0.2859500050544739,0.2515499889850616,-0.3287812769412994,-0.295207679271698,-0.1114718914031982,-0.0677698999643325,0.0889589637517929,0.4177402257919311
68,8.741026843338318,7.995385356979739,bare_land,0.0553000010550022,0.0952999964356422,0.1668999940156936,0.1977500021457672,0.277999997138977,0.3503499925136566,0.2737500071525574,0.123000867664814,0.2903895974159241,0.3825357854366302,0.3286965489387512,0.2497190535068512,0.2595349252223968
69,8.561543449571246,7.770447209836206,bare_land,0.1165999993681907,0.1853999942541122,0.3018999993801117,0.3592999875545501,0.3797500133514404,0.5392500162124634,0.5311999917030334,0.0972680747509002,0.0697293952107429,0.1008136793971061,0.1155835315585136,0.1142081916332244,0.0458541363477706
70,8.775701813305346,7.759487763369947,bare_land,0.0551999993622303,0.0922499969601631,0.0876000002026557,0.0808999985456466,0.0463000014424324,0.0698499977588653,0.0531999990344047,-0.2949516475200653,-0.2271880805492401,-0.2097292393445968,-0.3109243810176849,-0.3084391057491302,0.101195141673088
71,8.59037937019147,7.741341794630728,bare_land,0.1788000017404556,0.260699987411499,0.3492000102996826,0.3950999975204468,0.4370000064373016,0.6219499707221985,0.5760999917984009,0.0625494867563247,0.0724089071154594,-0.1142425611615181,-0.3107207715511322,0.1116764098405838,0.4223971962928772
72,8.7573761815093,7.759936921011999,bare_land,0.1368999928236007,0.2071000039577484,0.2919000089168548,0.3258000016212463,0.3494000136852264,0.4957000017166137,0.4624499976634979,0.0326780080795288,0.0886932834982872,-0.0987207144498825,-0.2347289025783538,0.0896616280078888,0.3243905305862427
73,8.634666313698574,7.747630001619569,bare_land,0.0535000003874301,0.0971999987959861,0.1469999998807907,0.1700000017881393,0.1583999991416931,0.3084999918937683,0.2639000117778778,-0.147849440574646,0.0306071192026138,0.0306071192026138,-0.2218133211135864,0.037328090518713,0.2591414153575897
74,8.787020585885244,7.760745404767718,bare_land,0.0172499995678663,0.0412999987602233,0.0401500016450881,0.0596500001847744,0.0503499992191791,0.0612999983131885,0.0480999983847141,-0.0193740632385015,0.0018587328959256,-0.1617565304040908,-0.3950578868389129,0.1127071529626846,0.5077650547027588
75,8.561453618042833,7.985953046496476,bare_land,0.0377999991178512,0.0697999969124794,0.1032000035047531,0.1428499966859817,0.2320500016212463,0.2768999934196472,0.2053000032901764,0.1672498434782028,0.4390789568424225,0.4930817484855652,0.506263017654419,0.3843400478363037,0.3390131592750549
76,8.7611491057026,7.757241975159644,bare_land,0.0568999983370304,0.0872000008821487,0.0930999964475631,0.0891000032424926,0.049600001424551,0.0502500012516975,0.0399000011384487,-0.3477261960506439,-0.3593908548355102,-0.2135017961263656,-1.0,-0.3048352897167206,0.7864981889724731
77,8.764562703782246,7.78913216774589,bare_land,0.1324999928474426,0.19930000603199,0.2660999894142151,0.2970499992370605,0.3145999908447265,0.4796999990940094,0.4553500115871429,0.0491275079548358,0.0433467961847782,-0.0887264981865882,-0.2372479140758514,0.0835198983550071,0.3207678198814392
78,8.568999466429432,7.738197691136307,bare_land,0.1570000052452087,0.2238000035285949,0.2915999889373779,0.3276999890804291,0.3560999929904938,0.5296000242233276,0.4945000112056732,0.0583477728068828,0.1433872431516647,0.0245383251458406,-0.0778816267848014,0.0995831489562988,0.2212688624858856
79,8.563340080139483,7.738646848778373,bare_land,0.1477999985218048,0.2243999987840652,0.3095999956130981,0.3510999977588653,0.3835000097751617,0.5694000124931335,0.5288000106811523,0.043757114559412,0.0734368562698364,0.0353026017546653,-0.2293445467948913,0.1066224426031112,0.3359670042991638
80,8.663592065847212,7.7408028054602624,water,0.0641999989748001,0.1058000028133392,0.099600002169609,0.0904000028967857,0.0392000004649162,0.035300001502037,0.031199999153614,-0.5335463285446167,-0.2216280400753021,-0.1719342619180679,-0.2824055552482605,-0.4351584911346435,0.3616120815277099
81,8.79285963523202,7.7982051521155,water,0.0835999995470047,0.138600006699562,0.1242000013589859,0.1181000024080276,0.0342000015079975,0.0271000005304813,0.026300000026822,-0.4335496127605438,-0.3086012899875641,-0.0790802091360092,-0.3397380113601684,-0.5681818127632141,0.4891015887260437
82,8.642840982784065,7.745114718824027,water,0.0812000036239624,0.1345999985933303,0.123999997973442,0.1262000054121017,0.0456000007688999,0.0267999991774559,0.0252999998629093,-0.3666775226593017,-0.1420751363039016,-0.1042172908782959,-0.1103896275162696,-0.4622641503810882,0.3580468595027923
83,8.744170946832753,7.772962492631734,water,0.0877500027418136,0.1394000053405761,0.1412999927997589,0.1466999948024749,0.065700002014637,0.1151499971747398,0.1036000028252601,-0.4038772583007812,-0.1871733218431472,-0.0634810552000999,-0.2351274490356445,-0.3652173578739166,0.3403961956501007
84,8.819809093755623,7.810691734564756,water,0.0807500034570694,0.1238999962806701,0.1298000067472458,0.1343999952077865,0.0548500008881092,0.0516999997198581,0.0437499992549419,-0.3810633420944214,-0.2245613932609558,-0.0853381231427192,-0.2014569789171219,-0.4059030711650848,0.3205649554729461
85,8.814239538994059,7.8108713976215824,water,0.088699996471405,0.135900005698204,0.12950000166893,0.1184500008821487,0.0368999987840652,0.0344499982893466,0.0313000008463859,-0.4126621186733246,-0.205515444278717,-0.0913789123296737,-0.2415779083967209,-0.556490421295166,0.465111494064331
86,8.724677505167364,7.766314959529254,water,0.1168000027537345,0.179299995303154,0.241799995303154,0.2877500057220459,0.2883999943733215,0.4622499942779541,0.4377500116825104,0.042208656668663,0.0202224496752023,-0.0698869451880455,-0.1633237451314926,0.0878913626074791,0.2512151002883911
87,8.562890922497417,7.738736680306786,water,0.1560000032186508,0.2422000020742416,0.3384000062942505,0.3833999931812286,0.4180000126361847,0.5888000130653381,0.5486000180244446,0.0537802204489707,0.0844616219401359,-0.0141911003738641,-0.2188937216997146,0.1052353307604789,0.324129045009613
88,8.813071729124715,7.788503347047012,water,0.1597000062465667,0.2335000038146972,0.3138000071048736,0.3468999862670898,0.3756000101566314,0.5430999994277954,0.5116999745368958,0.0616649240255355,0.0308850072324275,-0.0298939198255538,-0.3271028101444244,0.0896431729197502,0.4167459905147552
89,8.633678166886057,7.739814658647731,water,0.067500002682209,0.1074000000953674,0.1062000021338462,0.1009000018239021,0.0368000008165836,0.0248000007122755,0.0243999995291233,-0.1969111859798431,-0.3895065486431122,-0.2385542243719101,-0.1816513985395431,-0.4853146970272064,0.3036633133888244
90,8.728450429360663,7.759038605727881,water,0.1271000057458877,0.2062000036239624,0.2832500040531158,0.3447499871253967,0.3501999974250793,0.5426499843597412,0.5165500044822693,0.0674207136034965,0.0636504217982292,-0.0797481462359428,-0.0797481462359428,0.1056910455226898,0.1854391992092132
91,8.69961450874041,7.763260687563246,water,0.0777999982237815,0.1222999989986419,0.1154000014066696,0.1076499968767166,0.0434000007808208,0.0315500013530254,0.0298500005155801,-0.4424642622470855,-0.24397674202919,-0.0677731558680534,-0.1552471816539764,-0.4534004926681518,0.3856273293495178
93,8.816126001090709,7.785269412024178,water,0.0744000002741813,0.1147999987006187,0.1168000027537345,0.1301999986171722,0.0649000033736229,0.0346500016748905,0.0324000008404254,-0.4383561611175537,-0.3109726905822754,-0.1041065230965614,-0.201445922255516,-0.2856356501579284,0.3342496454715729
94,8.809478467988242,7.935108401415306,water,0.0151000004261732,0.0445500016212463,0.0493000000715255,0.1118500009179115,0.2052000015974044,0.1629000008106231,0.0953499972820282,0.6953850984573364,0.811622142791748,0.6303818225860596,0.6701846718788147,0.6125736832618713,0.1990484595298767
95,8.68092955083074,7.761643720051836,water,0.0886000022292137,0.138600006699562,0.1289999932050705,0.1194000020623207,0.0449000000953674,0.0342000015079975,0.0328000001609325,-0.4455523192882538,-0.1055021733045578,0.0019342326559126,-0.110860988497734,-0.4836112558841705,0.4855454862117767
96,8.622718720419783,7.740084153232971,water,0.135000005364418,0.2342000007629394,0.3440000116825104,0.3937999904155731,0.4406000077724457,0.6434000134468079,0.5935999751091003,0.0696012675762176,0.0871505811810493,0.0840255543589592,-0.4834710657596588,0.1231200546026229,0.6065911054611206
97,8.622269562777717,7.73667055515331,water,0.130400002002716,0.2143999934196472,0.3095999956130981,0.3476000130176544,0.3928999900817871,0.5745999813079834,0.5347999930381775,0.0431912317872047,0.0695852264761924,-0.0118980072438716,-0.5372775197029114,0.1185765042901039,0.6558540463447571
98,8.616340681902528,7.735412913755539,water,0.1495999991893768,0.2269999980926513,0.3233000040054321,0.3641999959945678,0.3899999856948852,0.5767999887466431,0.5335999727249146,0.0409572757780551,0.0515089556574821,0.0599241442978382,-0.5179124474525452,0.0935090184211731,0.6114214658737183
99,8.622718720419783,7.737029881266963,water,0.121799997985363,0.2088000029325485,0.3030000030994415,0.3407999873161316,0.388399988412857,0.5898000001907349,0.5449000000953674,0.0537602417171001,0.0764662250876426,-0.006792708300054,-0.2460882067680359,0.1235174834728241,0.36960569024086
100,8.64698411864321,7.896873540093114,vegetation_forest,0.0434500016272068,0.0778999999165535,0.1190999969840049,0.1392000019550323,0.2567000091075897,0.3406000137329101,0.2476000040769577,0.1773190796375274,0.5027295351028442,0.5342934131622314,0.3974283337593078,0.3661522269248962,0.356974333524704
102,8.672915046189116,7.952334623955027,vegetation_forest,0.0562999993562698,0.1063999980688095,0.1536000072956085,0.2071000039577484,0.3107999861240387,0.3637000024318695,0.2450000047683715,0.1784728318452835,0.5852193832397461,0.4822704792022705,0.35262531042099,0.3385012447834015,0.4067465662956238
103,8.579181141396845,7.735708877000666,cropland,0.0869999974966049,0.1432999968528747,0.1829999983310699,0.2172500044107437,0.230100005865097,0.3156999945640564,0.2737999856472015,0.2565804421901703,0.4521706700325012,-0.0405305735766887,-0.042412344366312,0.1140159964561462,0.4945830106735229
104,8.801220731536688,7.76691709706567,cropland,0.048700001090765,0.0888999998569488,0.1237000003457069,0.1803999990224838,0.2714000046253204,0.3244000077247619,0.2138999998569488,0.2091503292322158,0.3779697716236114,0.5066368579864502,0.6616970896720886,0.3738294243812561,0.4525467753410339
105,8.684536825827552,7.921264121515582,vegetation_forest,0.0526000000536441,0.0881000012159347,0.1149000003933906,0.1648499965667724,0.2508000135421753,0.3616999983787536,0.288100004196167,0.1751269102096557,0.2506979405879974,0.3052442967891693,0.3914157748222351,0.3716160953044891,0.2162888646125793
106,8.648747080747693,7.8507301420852516,vegetation_forest,0.0610000006854534,0.1081999987363815,0.1546999961137771,0.1677500009536743,0.2768999934196472,0.3110499978065491,0.2199500054121017,0.1902152746915817,0.3079736828804016,0.6362572908401489,0.5329440832138062,0.2831325232982635,0.446042001247406
107,8.711926175289674,7.884519024407363,cropland,0.0715000033378601,0.1093000024557113,0.1638000011444091,0.1816000044345855,0.3055999875068664,0.3589999973773956,0.2342499941587448,0.1497684121131897,0.2173095047473907,0.729555070400238,0.6591557264328003,0.3020877540111542,0.5797866582870483
108,8.689343878927605,7.932960601369079,cropland,0.0382499992847442,0.0751999989151954,0.0983999967575073,0.1550499945878982,0.2763999998569488,0.3198499977588653,0.2165499925613403,0.1589578241109848,0.343504786491394,0.4082934558391571,0.6189170479774475,0.4749199748039245,0.4599592089653015
